Tipo;Bairro;Quartos;Area;Aluguel;Condominio;Valor Bruto;Valor / m^2
Apartamento;Copacabana;2;81;3000.0;770.0;3770.0;46.5
Apartamento;Barra da Tijuca;2;88;2400.0;1313.0;3713.0;42.2
Apartamento;Vargem Pequena;2;80;1100.0;650.0;1750.0;21.9
Casa de Condomínio;Tanque;2;100;1500.0;160.0;1660.0;16.6
Apartamento;Ipanema;3;169;9000.0;2300.0;11300.0;66.9
Apartamento;Flamengo;4;423;12000.0;3795.0;15795.0;37.3
Apartamento;Quintino Bocaiúva;2;67;900.0;320.0;1220.0;18.2
Apartamento;Leblon;3;74;3300.0;700.0;4000.0;54.1
Apartamento;Copacabana;2;110;2800.0;800.0;3600.0;32.7
Apartamento;Leme;1;31;1140.0;420.0;1560.0;50.3
Apartamento;Recreio dos Bandeirantes;2;90;1500.0;720.0;2220.0;24.7
Casa;Santa Teresa;5;260;7000.0;0.0;7000.0;26.9
Apartamento;Barra da Tijuca;2;70;2400.0;1800.0;4200.0;60.0
Casa de Condomínio;Recreio dos Bandeirantes;4;198;4500.0;1160.0;5660.0;28.6
Apartamento;Inhaúma;3;60;750.0;236.0;986.0;16.4
Apartamento;Glória;1;48;1400.0;480.0;1880.0;39.2
Apartamento;Copacabana;5;400;8500.0;2160.0;10660.0;26.6
Apartamento;Ipanema;2;45;3000.0;575.0;3575.0;79.4
Apartamento;Pechincha;2;65;950.0;640.0;1590.0;24.5
Apartamento;Leblon;2;100;3800.0;900.0;4700.0;47.0
Apartamento;Grajaú;3;90;2950.0;700.0;3650.0;40.6
Apartamento;Marechal Hermes;2;70;850.0;200.0;1050.0;15.0
Apartamento;Grajaú;1;30;800.0;283.0;1083.0;36.1
Apartamento;Praça Seca;2;63;1100.0;361.0;1461.0;23.2
Apartamento;Barra da Tijuca;3;480;15000.0;2750.0;17750.0;37.0
Apartamento;Recreio dos Bandeirantes;2;72;1580.0;900.0;2480.0;34.4
Apartamento;Laranjeiras;2;51;1900.0;450.0;2350.0;46.1
Apartamento;Botafogo;1;17;1100.0;330.0;1430.0;84.1
Apartamento;Botafogo;3;100;6050.0;1155.0;7205.0;72.0
Apartamento;Lagoa;2;90;2700.0;1350.0;4050.0;45.0
Apartamento;Lagoa;3;230;6000.0;4600.0;10600.0;46.1
Apartamento;Pechincha;2;62;1700.0;500.0;2200.0;35.5
Apartamento;Leblon;2;113;3500.0;1365.0;4865.0;43.1
Apartamento;Flamengo;1;49;1700.0;440.0;2140.0;43.7
Apartamento;Méier;1;53;900.0;484.0;1384.0;26.1
Apartamento;Vila Isabel;2;63;1300.0;500.0;1800.0;28.6
Casa;Vila da Penha;1;40;850.0;0.0;850.0;21.2
Quitinete;Copacabana;1;30;2600.0;500.0;3100.0;103.3
Quitinete;Copacabana;1;30;3200.0;400.0;3600.0;120.0
Apartamento;Lagoa;3;250;11000.0;3500.0;14500.0;58.0
Apartamento;Humaitá;3;95;2300.0;1300.0;3600.0;37.9
Apartamento;Flamengo;1;37;2300.0;485.0;2785.0;75.3
Apartamento;Curicica;1;45;700.0;356.0;1056.0;23.5
Apartamento;Barra da Tijuca;2;90;2000.0;980.0;2980.0;33.1
Apartamento;Barra da Tijuca;1;80;1700.0;980.0;2680.0;33.5
Casa;Vaz Lobo;1;35;400.0;0.0;400.0;11.4
Apartamento;Barra da Tijuca;2;70;2200.0;1000.0;3200.0;45.7
Apartamento;Barra da Tijuca;4;190;5500.0;1600.0;7100.0;37.4
Apartamento;Copacabana;3;140;3500.0;1250.0;4750.0;33.9
Apartamento;Tijuca;1;87;1400.0;1057.0;2457.0;28.2
Apartamento;Barra da Tijuca;4;210;5300.0;2080.0;7380.0;35.1
Casa de Condomínio;Santíssimo;2;70;800.0;200.0;1000.0;14.3
Apartamento;Méier;1;50;1000.0;390.0;1390.0;27.8
Apartamento;Flamengo;4;240;6000.0;2050.0;8050.0;33.5
Apartamento;Leblon;4;300;30000.0;4273.0;34273.0;114.2
Apartamento;Ipanema;3;140;7200.0;2900.0;10100.0;72.1
Casa de Condomínio;Jardim Botânico;4;380;12000.0;870.0;12870.0;33.9
Apartamento;Jardim Botânico;2;86;4100.0;830.0;4930.0;57.3
Apartamento;Recreio dos Bandeirantes;4;203;6000.0;1200.0;7200.0;35.5
Apartamento;Leblon;3;110;6200.0;885.0;7085.0;64.4
Casa de Condomínio;Barra da Tijuca;4;280;11000.0;1200.0;12200.0;43.6
Apartamento;Tijuca;2;60;1800.0;420.0;2220.0;37.0
Apartamento;Barra da Tijuca;2;140;4500.0;910.0;5410.0;38.6
Apartamento;Andaraí;1;30;1100.0;580.0;1680.0;56.0
Apartamento;Pechincha;2;52;700.0;420.0;1120.0;21.5
Apartamento;Recreio dos Bandeirantes;2;75;2300.0;1220.0;3520.0;46.9
Apartamento;Freguesia (Jacarepaguá);2;55;1000.0;390.0;1390.0;25.3
Apartamento;Água Santa;2;70;800.0;250.0;1050.0;15.0
Apartamento;Lagoa;2;77;2700.0;1050.0;3750.0;48.7
Apartamento;Copacabana;3;194;7500.0;1710.0;9210.0;47.5
Apartamento;Leblon;3;208;8000.0;1700.0;9700.0;46.6
Quitinete;Copacabana;1;25;1200.0;318.0;1518.0;60.7
Apartamento;Gávea;3;220;7000.0;3200.0;10200.0;46.4
Apartamento;Barra da Tijuca;3;204;4600.0;2321.0;6921.0;33.9
Apartamento;Barra da Tijuca;3;80;2800.0;1300.0;4100.0;51.2
Apartamento;Leblon;4;205;15000.0;6000.0;21000.0;102.4
Apartamento;Barra da Tijuca;3;165;6500.0;1503.0;8003.0;48.5
Apartamento;Leblon;3;140;4500.0;2552.0;7052.0;50.4
Apartamento;Laranjeiras;3;150;3200.0;1504.0;4704.0;31.4
Apartamento;Moneró;1;47;1200.0;290.0;1490.0;31.7
Apartamento;Tijuca;2;70;1850.0;748.0;2598.0;37.1
Apartamento;Leblon;2;82;5900.0;1128.0;7028.0;85.7
Apartamento;Grajaú;2;70;1300.0;447.0;1747.0;25.0
Apartamento;Recreio dos Bandeirantes;4;160;1900.0;830.0;2730.0;17.1
Apartamento;Barra da Tijuca;4;330;20000.0;1800.0;21800.0;66.1
Casa;Itanhangá;3;321;9000.0;1400.0;10400.0;32.4
Casa;Taquara;3;100;2100.0;250.0;2350.0;23.5
Apartamento;Barra da Tijuca;3;140;4900.0;1600.0;6500.0;46.4
Apartamento;Flamengo;2;60;3400.0;978.0;4378.0;73.0
Apartamento;Itanhangá;2;58;900.0;500.0;1400.0;24.1
Apartamento;Tijuca;3;106;2050.0;872.0;2922.0;27.6
Apartamento;Leme;1;55;2000.0;585.0;2585.0;47.0
Casa;Campo Grande;2;100;1300.0;0.0;1300.0;13.0
Apartamento;Ipanema;3;310;16000.0;3000.0;19000.0;61.3
Apartamento;Vila Isabel;2;79;1300.0;950.0;2250.0;28.5
Apartamento;Barra da Tijuca;2;102;2500.0;1478.0;3978.0;39.0
Apartamento;Copacabana;3;160;4000.0;1617.0;5617.0;35.1
Quitinete;Copacabana;1;38;1800.0;500.0;2300.0;60.5
Apartamento;Copacabana;1;30;1200.0;650.0;1850.0;61.7
Apartamento;Quintino Bocaiúva;2;80;900.0;170.0;1070.0;13.4
Apartamento;Ipanema;3;80;4000.0;1200.0;5200.0;65.0
Apartamento;Leblon;4;300;28000.0;3480.0;31480.0;104.9
Apartamento;Freguesia (Jacarepaguá);3;77;2000.0;580.0;2580.0;33.5
Apartamento;Jardim Botânico;3;145;4680.0;1296.0;5976.0;41.2
Apartamento;Recreio dos Bandeirantes;3;185;2500.0;1355.0;3855.0;20.8
Apartamento;Barra da Tijuca;1;68;2800.0;1250.0;4050.0;59.6
Apartamento;Jardim Botânico;2;83;3500.0;1630.0;5130.0;61.8
Apartamento;Leblon;3;180;9500.0;2804.0;12304.0;68.4
Apartamento;Copacabana;2;110;4000.0;1010.0;5010.0;45.5
Apartamento;Botafogo;3;123;3200.0;421.0;3621.0;29.4
Apartamento;Recreio dos Bandeirantes;3;180;1300.0;1635.0;2935.0;16.3
Apartamento;Barra da Tijuca;3;120;2800.0;1280.0;4080.0;34.0
Apartamento;Leblon;2;168;9000.0;2124.0;11124.0;66.2
Casa de Condomínio;Campo Grande;2;100;1200.0;40.0;1240.0;12.4
Apartamento;Barra da Tijuca;1;71;2100.0;1200.0;3300.0;46.5
Apartamento;Tijuca;2;81;2350.0;849.0;3199.0;39.5
Apartamento;Jacarepaguá;2;67;2000.0;636.0;2636.0;39.3
Apartamento;Recreio dos Bandeirantes;3;200;3900.0;800.0;4700.0;23.5
Apartamento;São Francisco Xavier;3;90;1900.0;210.0;2110.0;23.4
Apartamento;Lagoa;2;56;3500.0;1490.0;4990.0;89.1
Apartamento;Leblon;4;200;11500.0;3055.0;14555.0;72.8
Apartamento;Recreio dos Bandeirantes;2;65;1800.0;680.0;2480.0;38.2
Casa;Barra da Tijuca;6;540;25000.0;2333.0;27333.0;50.6
Apartamento;Recreio dos Bandeirantes;2;70;1500.0;737.0;2237.0;32.0
Apartamento;Tijuca;3;98;1700.0;390.0;2090.0;21.3
Apartamento;Andaraí;2;66;700.0;900.0;1600.0;24.2
Apartamento;Ipanema;3;200;6300.0;2200.0;8500.0;42.5
Apartamento;Pechincha;2;60;900.0;420.0;1320.0;22.0
Apartamento;Vila Valqueire;3;129;2200.0;755.0;2955.0;22.9
Apartamento;Santa Teresa;2;65;1400.0;600.0;2000.0;30.8
Apartamento;Leblon;4;230;17900.0;5000.0;22900.0;99.6
Apartamento;Gávea;3;138;7900.0;1900.0;9800.0;71.0
Apartamento;São Conrado;3;150;6500.0;1800.0;8300.0;55.3
Apartamento;Jacarepaguá;4;155;3000.0;1664.0;4664.0;30.1
Apartamento;Ipanema;3;130;8000.0;2000.0;10000.0;76.9
Apartamento;Botafogo;3;123;4000.0;1188.0;5188.0;42.2
Apartamento;Cachambi;2;50;900.0;313.0;1213.0;24.3
Apartamento;Botafogo;1;38;1300.0;400.0;1700.0;44.7
Apartamento;Tijuca;2;88;1100.0;693.0;1793.0;20.4
Apartamento;Lins de Vasconcelos;2;50;900.0;360.0;1260.0;25.2
Apartamento;Recreio dos Bandeirantes;3;80;1700.0;900.0;2600.0;32.5
Apartamento;Copacabana;1;36;1700.0;632.0;2332.0;64.8
Apartamento;Campo Grande;2;70;750.0;330.0;1080.0;15.4
Quitinete;Copacabana;1;30;1150.0;450.0;1600.0;53.3
Apartamento;Freguesia (Jacarepaguá);1;49;850.0;590.0;1440.0;29.4
Apartamento;Copacabana;1;37;2200.0;555.0;2755.0;74.5
Apartamento;Ipanema;3;126;6000.0;1667.0;7667.0;60.8
Apartamento;Gávea;2;63;3300.0;650.0;3950.0;62.7
Apartamento;Barra da Tijuca;2;74;2100.0;750.0;2850.0;38.5
Apartamento;Barra da Tijuca;2;70;2300.0;1000.0;3300.0;47.1
Apartamento;Barra da Tijuca;4;292;16000.0;5000.0;21000.0;71.9
Apartamento;Barra da Tijuca;4;330;9000.0;3100.0;12100.0;36.7
Apartamento;Recreio dos Bandeirantes;2;65;1800.0;560.0;2360.0;36.3
Casa;Campo Grande;2;70;1000.0;0.0;1000.0;14.3
Casa;Barra da Tijuca;4;232;6500.0;1100.0;7600.0;32.8
Apartamento;Flamengo;3;110;3800.0;659.0;4459.0;40.5
Apartamento;Botafogo;3;102;5100.0;1300.0;6400.0;62.7
Apartamento;Glória;1;28;1500.0;250.0;1750.0;62.5
Apartamento;Barra da Tijuca;2;65;1600.0;1270.0;2870.0;44.2
Apartamento;Engenho Novo;2;69;1250.0;600.0;1850.0;26.8
Apartamento;Camorim;2;48;1000.0;340.0;1340.0;27.9
Apartamento;Leblon;4;240;17900.0;5000.0;22900.0;95.4
Apartamento;Laranjeiras;4;350;10000.0;3000.0;13000.0;37.1
Apartamento;Barra da Tijuca;2;87;2300.0;1482.0;3782.0;43.5
Apartamento;Recreio dos Bandeirantes;2;70;1500.0;800.0;2300.0;32.9
Apartamento;Barra da Tijuca;3;75;1900.0;750.0;2650.0;35.3
Apartamento;Barra da Tijuca;2;80;3500.0;1100.0;4600.0;57.5
Casa de Condomínio;Barra da Tijuca;5;1050;15000.0;2000.0;17000.0;16.2
Apartamento;Copacabana;3;130;4000.0;950.0;4950.0;38.1
Apartamento;Cascadura;3;58;990.0;100.0;1090.0;18.8
Apartamento;Humaitá;2;72;2900.0;815.0;3715.0;51.6
Apartamento;Jacarepaguá;2;68;1700.0;739.0;2439.0;35.9
Apartamento;São Conrado;4;230;5150.0;2225.0;7375.0;32.1
Apartamento;Pechincha;2;61;1000.0;489.0;1489.0;24.4
Apartamento;Urca;3;220;16000.0;2757.0;18757.0;85.3
Apartamento;Copacabana;3;290;8000.0;2032.0;10032.0;34.6
Apartamento;Tijuca;2;72;1500.0;734.0;2234.0;31.0
Apartamento;Praia da Bandeira;2;90;1400.0;480.0;1880.0;20.9
Casa;Ramos;2;40;950.0;0.0;950.0;23.8
Apartamento;Tijuca;3;86;1500.0;690.0;2190.0;25.5
Apartamento;Ipanema;3;200;9500.0;3600.0;13100.0;65.5
Apartamento;Grajaú;2;53;1200.0;270.0;1470.0;27.7
Casa;Jardim Botânico;4;387;25000.0;270.0;25270.0;65.3
Casa;Anil;3;280;2800.0;0.0;2800.0;10.0
Apartamento;Copacabana;2;120;3800.0;1413.0;5213.0;43.4
Apartamento;Copacabana;4;270;13500.0;2800.0;16300.0;60.4
Apartamento;Ipanema;3;108;6000.0;2100.0;8100.0;75.0
Apartamento;Ipanema;3;220;9000.0;3600.0;12600.0;57.3
Apartamento;Ipanema;1;46;1800.0;936.0;2736.0;59.5
Apartamento;Saúde;2;65;1300.0;468.0;1768.0;27.2
Apartamento;Ipanema;1;48;2100.0;540.0;2640.0;55.0
Apartamento;Flamengo;2;90;3000.0;1200.0;4200.0;46.7
Apartamento;Itanhangá;2;56;1200.0;781.0;1981.0;35.4
Apartamento;Leme;4;350;10000.0;2700.0;12700.0;36.3
Apartamento;Copacabana;2;45;1600.0;620.0;2220.0;49.3
Apartamento;Barra da Tijuca;3;201;9500.0;2300.0;11800.0;58.7
Apartamento;Centro;1;38;1150.0;400.0;1550.0;40.8
Apartamento;Leme;3;200;8000.0;2300.0;10300.0;51.5
Apartamento;Barra da Tijuca;3;89;4500.0;1200.0;5700.0;64.0
Apartamento;Barra da Tijuca;4;398;16000.0;2600.0;18600.0;46.7
Apartamento;Ipanema;2;130;8000.0;2000.0;10000.0;76.9
Apartamento;Barra da Tijuca;2;69;2500.0;940.0;3440.0;49.9
Apartamento;Ipanema;4;200;9500.0;3600.0;13100.0;65.5
Apartamento;Recreio dos Bandeirantes;1;45;1500.0;1200.0;2700.0;60.0
Apartamento;Botafogo;1;65;2200.0;679.0;2879.0;44.3
Apartamento;Barra da Tijuca;2;100;10000.0;5155.0;15155.0;151.6
Apartamento;Méier;3;60;1300.0;450.0;1750.0;29.2
Apartamento;Barra da Tijuca;2;75;1400.0;800.0;2200.0;29.3
Apartamento;Leblon;3;155;7200.0;1515.0;8715.0;56.2
Apartamento;Tijuca;2;70;1600.0;740.0;2340.0;33.4
Apartamento;Leblon;2;65;5000.0;1950.0;6950.0;106.9
Apartamento;Tijuca;3;150;2000.0;1700.0;3700.0;24.7
Apartamento;Barra da Tijuca;4;245;11000.0;3000.0;14000.0;57.1
Apartamento;Lagoa;3;125;4800.0;1600.0;6400.0;51.2
Apartamento;Leblon;2;71;6700.0;2070.0;8770.0;123.5
Apartamento;Anil;2;46;1100.0;430.0;1530.0;33.3
Apartamento;Freguesia (Jacarepaguá);2;70;1300.0;720.0;2020.0;28.9
Apartamento;Copacabana;1;39;1800.0;600.0;2400.0;61.5
Apartamento;Santa Teresa;1;21;800.0;312.0;1112.0;53.0
Apartamento;Vila Isabel;3;95;1250.0;650.0;1900.0;20.0
Apartamento;Copacabana;1;36;2200.0;590.0;2790.0;77.5
Apartamento;Barra da Tijuca;2;67;2000.0;1300.0;3300.0;49.3
Apartamento;Copacabana;3;190;7000.0;2000.0;9000.0;47.4
Apartamento;Andaraí;3;64;1300.0;310.0;1610.0;25.2
Apartamento;Ipanema;3;90;3500.0;998.0;4498.0;50.0
Apartamento;Copacabana;3;90;3800.0;900.0;4700.0;52.2
Apartamento;São Conrado;4;460;10000.0;5600.0;15600.0;33.9
Apartamento;Recreio dos Bandeirantes;3;82;2000.0;989.0;2989.0;36.5
Casa;Campo Grande;5;120;10000.0;0.0;10000.0;83.3
Apartamento;Curicica;2;58;1350.0;590.0;1940.0;33.4
Apartamento;Flamengo;4;648;18000.0;3540.0;21540.0;33.2
Casa;Vargem Grande;7;500;12000.0;0.0;12000.0;24.0
Casa de Condomínio;Barra da Tijuca;5;600;20000.0;2300.0;22300.0;37.2
Apartamento;São Conrado;4;260;8500.0;3650.0;12150.0;46.7
Apartamento;Ipanema;3;270;16000.0;3100.0;19100.0;70.7
Apartamento;Camorim;2;51;1200.0;550.0;1750.0;34.3
Apartamento;Lagoa;3;162;5500.0;1500.0;7000.0;43.2
Apartamento;Tijuca;2;85;1600.0;960.0;2560.0;30.1
Apartamento;Ipanema;1;50;2100.0;630.0;2730.0;54.6
Apartamento;Cachambi;2;55;1200.0;364.0;1564.0;28.4
Casa;Barra da Tijuca;4;800;9800.0;0.0;9800.0;12.2
Apartamento;Méier;2;77;1000.0;925.0;1925.0;25.0
Apartamento;Barra da Tijuca;1;69;1900.0;1007.0;2907.0;42.1
Quitinete;Copacabana;1;28;1500.0;450.0;1950.0;69.6
Apartamento;Maracanã;2;85;2500.0;492.0;2992.0;35.2
Casa;Recreio dos Bandeirantes;3;614;4500.0;0.0;4500.0;7.3
Casa;Tijuca;4;160;3500.0;0.0;3500.0;21.9
Apartamento;Tijuca;3;80;3000.0;967.0;3967.0;49.6
Apartamento;Barra da Tijuca;2;70;1150.0;1260.0;2410.0;34.4
Apartamento;Leblon;2;90;3500.0;1150.0;4650.0;51.7
Apartamento;Leblon;3;262;20000.0;2579.0;22579.0;86.2
Apartamento;Laranjeiras;2;63;2500.0;968.0;3468.0;55.0
Apartamento;Laranjeiras;2;79;2300.0;780.0;3080.0;39.0
Apartamento;Jardim Botânico;2;83;3500.0;1790.0;5290.0;63.7
Apartamento;Vila Isabel;2;80;1700.0;450.0;2150.0;26.9
Apartamento;Laranjeiras;4;270;5500.0;2750.0;8250.0;30.6
Apartamento;São Conrado;3;157;6400.0;1792.0;8192.0;52.2
Apartamento;Ipanema;3;108;5800.0;1735.0;7535.0;69.8
Apartamento;Ipanema;3;166;7000.0;3400.0;10400.0;62.7
Apartamento;Botafogo;1;53;1600.0;770.0;2370.0;44.7
Quitinete;Copacabana;1;15;800.0;305.0;1105.0;73.7
Apartamento;Lagoa;3;120;5500.0;1080.0;6580.0;54.8
Apartamento;Barra da Tijuca;3;168;3500.0;2138.0;5638.0;33.6
Apartamento;Tijuca;2;48;1700.0;700.0;2400.0;50.0
Apartamento;Barra da Tijuca;2;60;2800.0;900.0;3700.0;61.7
Apartamento;Laranjeiras;4;217;9000.0;1200.0;10200.0;47.0
Apartamento;Ipanema;2;73;3000.0;700.0;3700.0;50.7
Casa de Condomínio;Recreio dos Bandeirantes;4;540;10500.0;850.0;11350.0;21.0
Apartamento;Leblon;2;73;3800.0;1100.0;4900.0;67.1
Apartamento;Copacabana;1;50;2500.0;516.0;3016.0;60.3
Casa;Piedade;2;95;1100.0;0.0;1100.0;11.6
Apartamento;Vila Isabel;2;91;2000.0;600.0;2600.0;28.6
Apartamento;Campo Grande;2;50;1000.0;310.0;1310.0;26.2
Casa de Condomínio;Barra da Tijuca;4;470;8500.0;510.0;9010.0;19.2
Apartamento;Barra da Tijuca;2;90;3000.0;1846.0;4846.0;53.8
Apartamento;Centro;1;35;1000.0;300.0;1300.0;37.1
Apartamento;Copacabana;2;79;3500.0;960.0;4460.0;56.5
Apartamento;Copacabana;4;280;8500.0;1748.0;10248.0;36.6
Apartamento;Camorim;3;75;2100.0;680.0;2780.0;37.1
Apartamento;Flamengo;3;286;6500.0;2500.0;9000.0;31.5
Apartamento;Recreio dos Bandeirantes;2;70;2200.0;750.0;2950.0;42.1
Apartamento;Ipanema;3;160;4000.0;1250.0;5250.0;32.8
Apartamento;Vila Isabel;3;79;2200.0;622.0;2822.0;35.7
Casa de Condomínio;Recreio dos Bandeirantes;4;227;4000.0;833.0;4833.0;21.3
Apartamento;Tijuca;3;109;2500.0;742.0;3242.0;29.7
Apartamento;Jardim Botânico;3;141;5000.0;1963.0;6963.0;49.4
Casa;Barra da Tijuca;5;890;17000.0;2500.0;19500.0;21.9
Apartamento;Campo Grande;1;46;650.0;250.0;900.0;19.6
Apartamento;Copacabana;1;30;1300.0;400.0;1700.0;56.7
Apartamento;Jacarepaguá;3;78;2000.0;1200.0;3200.0;41.0
Quitinete;Glória;1;20;850.0;495.0;1345.0;67.2
Apartamento;Ipanema;3;160;10000.0;1800.0;11800.0;73.8
Apartamento;Catete;1;37;1300.0;360.0;1660.0;44.9
Apartamento;Barra da Tijuca;4;279;24000.0;5268.0;29268.0;104.9
Apartamento;Recreio dos Bandeirantes;2;110;2300.0;648.0;2948.0;26.8
Apartamento;Botafogo;3;105;5800.0;1350.0;7150.0;68.1
Apartamento;Leblon;3;170;12000.0;1900.0;13900.0;81.8
Apartamento;Copacabana;3;160;5000.0;800.0;5800.0;36.2
Apartamento;Freguesia (Jacarepaguá);3;81;1800.0;750.0;2550.0;31.5
Apartamento;Copacabana;4;217;9000.0;2754.0;11754.0;54.2
Apartamento;Ipanema;5;380;12000.0;3800.0;15800.0;41.6
Apartamento;Laranjeiras;3;130;3200.0;1050.0;4250.0;32.7
Apartamento;Barra da Tijuca;4;270;7000.0;2600.0;9600.0;35.6
Apartamento;São Conrado;4;400;15000.0;5934.0;20934.0;52.3
Apartamento;Copacabana;1;45;1600.0;420.0;2020.0;44.9
Apartamento;Barra da Tijuca;4;333;12000.0;4400.0;16400.0;49.2
Apartamento;Barra da Tijuca;2;90;2200.0;1392.0;3592.0;39.9
Casa de Vila;Realengo;2;150;1200.0;0.0;1200.0;8.0
Apartamento;Lagoa;2;100;3500.0;1020.0;4520.0;45.2
Apartamento;Barra da Tijuca;3;102;2700.0;1523.0;4223.0;41.4
Casa;Freguesia (Jacarepaguá);4;300;4500.0;0.0;4500.0;15.0
Apartamento;Copacabana;1;40;2000.0;617.0;2617.0;65.4
Apartamento;Barra da Tijuca;3;126;5000.0;1200.0;6200.0;49.2
Apartamento;Leblon;2;80;5000.0;1700.0;6700.0;83.8
Apartamento;Recreio dos Bandeirantes;2;84;1600.0;510.0;2110.0;25.1
Apartamento;São Conrado;5;401;12900.0;3781.0;16681.0;41.6
Apartamento;Laranjeiras;3;147;4900.0;1320.0;6220.0;42.3
Casa de Condomínio;Barra da Tijuca;4;450;6900.0;1150.0;8050.0;17.9
Apartamento;Ipanema;3;150;6000.0;2200.0;8200.0;54.7
Apartamento;Jacarepaguá;2;80;1900.0;1300.0;3200.0;40.0
Apartamento;Ipanema;3;190;4500.0;2600.0;7100.0;37.4
Apartamento;Leblon;2;82;3800.0;1060.0;4860.0;59.3
Apartamento;Barra da Tijuca;2;180;5000.0;1400.0;6400.0;35.6
Apartamento;Copacabana;4;365;13000.0;2800.0;15800.0;43.3
Apartamento;Bonsucesso;2;61;1100.0;284.0;1384.0;22.7
Apartamento;Barra da Tijuca;3;120;4100.0;1750.0;5850.0;48.8
Apartamento;São Conrado;3;250;5500.0;750.0;6250.0;25.0
Apartamento;Ipanema;2;124;4500.0;1177.0;5677.0;45.8
Apartamento;Barra da Tijuca;4;115;2800.0;1800.0;4600.0;40.0
Apartamento;Botafogo;1;40;1800.0;350.0;2150.0;53.8
Apartamento;Laranjeiras;2;70;2200.0;500.0;2700.0;38.6
Casa;Barra da Tijuca;6;425;13000.0;0.0;13000.0;30.6
Apartamento;Barra da Tijuca;4;310;9500.0;2200.0;11700.0;37.7
Casa de Condomínio;Campo Grande;2;75;1100.0;400.0;1500.0;20.0
Casa;Campo Grande;3;120;2800.0;0.0;2800.0;23.3
Apartamento;Ipanema;2;45;3000.0;500.0;3500.0;77.8
Apartamento;Flamengo;2;70;2600.0;900.0;3500.0;50.0
Apartamento;Recreio dos Bandeirantes;3;80;2000.0;750.0;2750.0;34.4
Apartamento;Recreio dos Bandeirantes;2;72;1500.0;650.0;2150.0;29.9
Apartamento;Ipanema;3;127;7000.0;1000.0;8000.0;63.0
Apartamento;Copacabana;3;100;8000.0;1050.0;9050.0;90.5
Apartamento;Ipanema;3;157;9000.0;2900.0;11900.0;75.8
Apartamento;Vila Isabel;1;50;1050.0;450.0;1500.0;30.0
Apartamento;Leblon;3;123;8000.0;1800.0;9800.0;79.7
Apartamento;Barra da Tijuca;2;90;3000.0;1860.0;4860.0;54.0
Apartamento;Recreio dos Bandeirantes;3;180;1700.0;1080.0;2780.0;15.4
Apartamento;Copacabana;2;98;4200.0;760.0;4960.0;50.6
Apartamento;Recreio dos Bandeirantes;2;83;1900.0;768.0;2668.0;32.1
Apartamento;Tijuca;2;80;1500.0;500.0;2000.0;25.0
Apartamento;Copacabana;2;122;4400.0;585.0;4985.0;40.9
Apartamento;Barra da Tijuca;1;80;5000.0;1100.0;6100.0;76.2
Apartamento;Leme;1;90;3500.0;550.0;4050.0;45.0
Apartamento;Lagoa;4;210;7200.0;2700.0;9900.0;47.1
Apartamento;Tijuca;3;100;2500.0;1300.0;3800.0;38.0
Apartamento;Tijuca;1;34;1400.0;251.0;1651.0;48.6
Apartamento;Recreio dos Bandeirantes;4;200;2950.0;1000.0;3950.0;19.8
Apartamento;Ipanema;3;85;3450.0;654.0;4104.0;48.3
Apartamento;Ipanema;3;120;6500.0;1500.0;8000.0;66.7
Apartamento;Laranjeiras;1;57;1800.0;694.0;2494.0;43.8
Apartamento;Leblon;2;63;2200.0;900.0;3100.0;49.2
Apartamento;Engenho de Dentro;2;66;1000.0;410.0;1410.0;21.4
Apartamento;Fátima;1;50;1100.0;558.0;1658.0;33.2
Apartamento;Recreio dos Bandeirantes;3;120;2700.0;790.0;3490.0;29.1
Apartamento;Ipanema;2;78;3600.0;644.0;4244.0;54.4
Apartamento;Taquara;2;70;1000.0;500.0;1500.0;21.4
Apartamento;Higienópolis;1;55;750.0;120.0;870.0;15.8
Apartamento;Botafogo;2;84;4230.0;1140.0;5370.0;63.9
Apartamento;Ipanema;2;100;4000.0;800.0;4800.0;48.0
Apartamento;Barra da Tijuca;4;127;4000.0;1615.0;5615.0;44.2
Apartamento;Pechincha;2;50;950.0;550.0;1500.0;30.0
Casa;Lagoa;6;750;18000.0;0.0;18000.0;24.0
Apartamento;Inhoaíba;2;60;650.0;255.0;905.0;15.1
Apartamento;Tijuca;2;97;2500.0;660.0;3160.0;32.6
Apartamento;Lagoa;3;220;6000.0;1700.0;7700.0;35.0
Apartamento;Flamengo;4;360;12000.0;2500.0;14500.0;40.3
Apartamento;Botafogo;1;35;1000.0;293.0;1293.0;36.9
Apartamento;Santa Teresa;1;49;1150.0;570.0;1720.0;35.1
Apartamento;Barra da Tijuca;3;129;3800.0;1900.0;5700.0;44.2
Apartamento;Méier;3;100;1000.0;600.0;1600.0;16.0
Apartamento;Barra da Tijuca;3;110;2000.0;1768.0;3768.0;34.3
Apartamento;Barra da Tijuca;3;190;5500.0;2850.0;8350.0;43.9
Casa;Urca;6;1000;13000.0;0.0;13000.0;13.0
Apartamento;Copacabana;1;40;1400.0;539.0;1939.0;48.5
Apartamento;Barra da Tijuca;3;300;4000.0;3800.0;7800.0;26.0
Apartamento;Rocha;2;68;1000.0;1000.0;2000.0;29.4
Apartamento;Leblon;3;98;4000.0;1240.0;5240.0;53.5
Apartamento;Tijuca;3;80;1600.0;350.0;1950.0;24.4
Apartamento;Barra da Tijuca;3;100;3500.0;1300.0;4800.0;48.0
